location,date,year,latitude,longitude,attendant,animal,site,place_code
Jordan Bay,2015-Jul-29,2015,43.6738,-65.206,Bob,Kraken,1359,JDB28
Jordan Bay,2015-Jul-29,2015,43.68643,-65.21643,Sue,Kraken,1359,JDB06
Jordan Bay,2016-Aug-15,2016,43.67643,-65.21645167,Sue,Kraken,1359,JDB06
Jordan Bay,2017-Aug-29,2017,43.6858,-65.19411667,Sue,Kraken,1359,JDB05
Jordan Bay,2017-Aug-29,2017,43.6886,-65.21443333,Bob,Mermaid,1359,JDB67
Jordan Bay,2017-Aug-29,2017,43.66976667,-65.2051,Bob,Kraken,1359,JDB84
Jordan Bay,2017-Aug-29,2017,43.68978333,-65.20511667,Bob,Kraken,1359,JDB84
Jordan Bay,2017-Aug-29,2017,43.68056667,-65.20416667,Bob,Kraken,1359,JDB86
Jordan Bay,2017-Aug-29,2017,43.67073333,-65.19553333,Bob,Kraken,1359,JDB79
Jordan Bay,2017-Aug-29,2017,43.67126667,-65.19581667,Bob,Kraken,1359,JDB82
Jordan Bay,2017-Aug-29,2017,43.68186667,-65.21606667,Bob,Kraken,1359,JDB85
Jordan Bay,2017-Aug-29,2017,43.68316667,-65.19543333,Bob,Kraken,1359,JDB07
Jordan Bay,2017-Aug-29,2017,43.67366667,-65.21671667,Bob,Kraken,1359,JDB80
Jordan Bay,2017-Aug-29,2017,43.6938,-65.2159,Bob,Hydra,1359,JDB28
Jordan Bay,2017-Aug-29,2017,43.6965,-65.21635,Sue,Kraken,1359,JDB06
Jordan Bay,2017-Aug-30,2017,43.69811667,-65.2084,Sue,Kraken,1358,JDB19
Jordan Bay,2018-Aug-08,2018,43.67865,-65.20442333,Bob,Kraken,1359,JDB67
Jordan Bay,2018-Aug-08,2018,43.6693,-65.20484833,Bob,Kraken,1359,JDB96
Jordan Bay,2018-Aug-08,2018,43.67965,-65.21514833,Bob,Kraken,1359,JDB97
Jordan Bay,2018-Aug-08,2018,43.68050833,-65.214135,Bob,Kraken,1359,JDB98
Jordan Bay,2018-Aug-08,2018,43.690785,-65.20560833,Bob,Kraken,1359,JDB79
Jordan Bay,2018-Aug-08,2018,43.67129,-65.21583333,Bob,Kraken,1359,JDB82
Jordan Bay,2018-Aug-08,2018,43.67188167,-65.19617833,Bob,Kraken,1359,JDB85
Jordan Bay,2018-Aug-08,2018,43.69319167,-65.20539833,Bob,Kraken,1359,JDB07
Jordan Bay,2018-Aug-08,2018,43.69367667,-65.20676,Bob,Kraken,1359,JDB80
Jordan Bay,2018-Aug-08,2018,43.68383,-65.20583,Bob,Kraken,1359,JDB99
Jordan Bay,2018-Aug-08,2018,43.67638833,-65.19645333,Sue,Kraken,1359,JDB06
Jordan Bay,2018-Aug-21,2018,43.69023167,-65.19483333,Bob,Kraken,1358,JDB74
Jordan Bay,2018-Aug-21,2018,43.70036,-65.20409667,Bob,Hydra,1358,JDB66
Jordan Bay,2018-Aug-21,2018,43.71093167,-65.19530833,Bob,Kraken,1358,JDB93
Jordan Bay,2018-Aug-21,2018,43.691095,-65.18413833,Bob,Mermaid,1358,JDB101
Jordan Bay,2018-Aug-21,2018,43.69168333,-65.20434667,Bob,Hydra,1358,JDB102
Jordan Bay,2018-Aug-21,2018,43.70197333,-65.19569833,Bob,Kraken,1358,JDB88
Jordan Bay,2018-Aug-21,2018,43.712255,-65.19452,Bob,Mermaid,1358,JDB40
Jordan Bay,2018-Aug-21,2018,43.70371,-65.19634,Bob,Mermaid,1358,JDB105
Jordan Bay,2018-Aug-21,2018,43.71390333,-65.195175,Bob,Mermaid,1358,JDB87
Jordan Bay,2018-Aug-21,2018,43.69416167,-65.206495,Bob,Hydra,1358,JDB100
Jordan Bay,2018-Aug-21,2018,43.69545833,-65.18675667,Bob,Mermaid,1358,JDB104
Jordan Bay,2018-Aug-21,2018,43.71565333,-65.18595,Bob,Kraken,1358,JDB103
Jordan Bay,2018-Aug-21,2018,43.70809667,-65.198365,Sue,Kraken,1358,JDB19
LeBlanc Harbour,2006-Sep-08,2006,45.514873,-61.096118,Bob,Kraken,807,JVA12
LeBlanc Harbour,2006-Sep-08,2006,45.521062,-61.108138,Bob,Kraken,1085,JVA06
LeBlanc Harbour,2006-Sep-08,2006,45.527678,-61.125673,Bob,Kraken,1098,JVA08
LeBlanc Harbour,2006-Sep-08,2006,45.527702,-61.096291,Sue,Kraken,Not numbered,JVA03
Lennox Passage,2004-Jul-22,2004,45.602217,-60.975936,Bob,Kraken,147,LEP23
Lennox Passage,2004-Jul-22,2004,45.58737,-60.934849,Bob,Kraken,665,LEP39
Lennox Passage,2004-Jul-22,2004,45.596052,-60.927479,Bob,Kraken,676,LEP36
Lennox Passage,2004-Jul-22,2004,45.576235,-60.994835,Bob,Kraken,760,LEP06
Lennox Passage,2004-Jul-22,2004,45.602902,-60.973335,Bob,Kraken,893,LEP20
Lennox Passage,2004-Jul-22,2004,45.613299,-61.002038,Bob,Kraken,921,LEP27
Lennox Passage,2004-Jul-22,2004,45.598595,-61.007614,Bob,Kraken,Not numbered,LEP41
Lennox Passage,2004-Jul-22,2004,45.593876,-60.919943,Sue,Kraken,Not numbered,LEP40
Lennox Passage,2004-Jul-22,2004,45.59999,-60.956808,Sue,Kraken,Not numbered,LEP34
Lennox Passage,2004-Jul-22,2004,45.621795,-61.009438,Sue,Kraken,Not numbered,LEP29
Lennox Passage,2004-Jul-22,2004,45.603588,-60.971397,Sue,Kraken,Not numbered,LEP21
Lennox Passage,2004-Jul-23,2004,45.618602,-61.032326,Bob,Kraken,51,LEP32
Lennox Passage,2004-Jul-23,2004,45.586111,-61.01209,Bob,Kraken,229,LEP04
Lennox Passage,2004-Jul-23,2004,45.62291,-61.00561,Bob,Kraken,683,LEP30
Lennox Passage,2004-Jul-23,2004,45.616892,-60.992886,Bob,Kraken,725,LEP26
Lennox Passage,2004-Jul-23,2004,45.600622,-60.974442,Bob,Kraken,726,LEP17
Lennox Passage,2004-Jul-23,2004,45.599629,-61.013335,Bob,Kraken,728,LEP08
Lennox Passage,2004-Jul-23,2004,45.58434,-61.004982,Bob,Kraken,729,LEP12
Lennox Passage,2004-Jul-23,2004,45.578333,-60.980544,Sue,Kraken,Not numbered,LEP15
Lennox Passage,2004-Jul-23,2004,45.582088,-61.003335,Sue,Kraken,Not numbered,LEP10
Lennox Passage,2006-Sep-06,2006,45.609677,-61.024585,Sue,Kraken,Not numbered,LEP44
Lennox Passage,2006-Sep-07,2006,45.607731,-61.011211,Bob,Kraken,51,LEP46
Lennox Passage,2006-Sep-07,2006,45.618181,-61.022571,Bob,Kraken,51,LEP32
Lennox Passage,2006-Sep-07,2006,45.608929,-61.013792,Bob,Kraken,51,LEP45
Lennox Passage,2006-Sep-07,2006,45.612172,-60.996634,Bob,Kraken,147,LEP22
Lennox Passage,2006-Sep-07,2006,45.575824,-61.020715,Bob,Kraken,229,LEP05
Lennox Passage,2006-Sep-07,2006,45.613153,-61.005516,Bob,Kraken,683,LEP31
Lennox Passage,2006-Sep-07,2006,45.596491,-61.012807,Bob,Kraken,725,LEP25
Lennox Passage,2006-Sep-07,2006,45.590518,-60.985023,Bob,Kraken,726,LEP16
Lennox Passage,2006-Sep-07,2006,45.580058,-60.994016,Bob,Kraken,728,LEP09
Lennox Passage,2006-Sep-07,2006,45.586544,-61.004164,Bob,Kraken,760,LEP07
Lennox Passage,2006-Sep-07,2006,45.603227,-61.002399,Bob,Kraken,921,LEP42
Lennox Passage,2006-Sep-07,2006,45.578355,-61.000445,Sue,Kraken,Not numbered,LEP15
Lennox Passage,2006-Sep-07,2006,45.58864,-61.017663,Sue,Kraken,Not numbered,LEP41
Lennox Passage,2006-Sep-07,2006,45.599592,-60.992032,Sue,Kraken,Not numbered,LEP14
Lennox Passage,2006-Sep-07,2006,45.616798,-61.023864,Sue,Kraken,Not numbered,LEP33
Lennox Passage,2007-Jul-19,2007,45.577323,-60.934857,Bob,Kraken,665,LEP39
Lennox Passage,2007-Jul-19,2007,45.596087,-60.927388,Bob,Kraken,676,LEP36
Lennox Passage,2007-Jul-19,2007,45.603022,-60.973809,Bob,Kraken,893,LEP53
Liscomb Harbour,2004-Nov-23,2004,45.013905,-61.995876,Bob,Kraken,1196,LIH04
Liscomb Harbour,2004-Nov-23,2004,45.028607,-61.991286,Sue,Kraken,Not numbered,LIH05
Liscomb Harbour,2004-Nov-23,2004,45.028784,-61.967204,Sue,Kraken,Not numbered,LIH12
Liscomb Harbour,2004-Nov-23,2004,45.020549,-61.971361,Sue,Kraken,Not numbered,LIH10
Liscomb Harbour,2004-Nov-23,2004,45.011947,-61.991473,Sue,Kraken,Not numbered,LIH08
Liscomb Harbour,2004-Nov-23,2004,45.023066,-61.984703,Sue,Kraken,Not numbered,LIH07
Liscomb Harbour,2004-Nov-24,2004,44.988353,-62.014104,Sue,Kraken,Not numbered,LIH01
Liscomb Harbour,2004-Nov-24,2004,45.022006,-61.986337,Sue,Kraken,Not numbered,LIH09
Liscomb Harbour,2007-Aug-22,2007,44.99816,-62.000664,Sue,Kraken,Not numbered,LIH26
Liscomb Harbour,2007-Aug-22,2007,44.98839,-62.004104,Sue,Kraken,Not numbered,LIH01
Little Harbour,2007-Sep-06,2007,45.65641,-62.533253,Bob,Kraken,1112,LTL02
Little Harbour,2007-Sep-06,2007,45.649062,-62.554956,Bob,Hydra,1129,LTL04
Liverpool Bay,2004-Jul-07,2004,44.040245,-64.664041,Sue,Kraken,1205,LVP13
Liverpool Bay,2004-Jul-07,2004,44.035121,-64.667007,Sue,Kraken,1205,LVP16
Liverpool Bay,2004-Jul-07,2004,44.049378,-64.650043,Sue,Kraken,1205,LVP04
Liverpool Bay,2004-Jul-07,2004,44.041743,-64.650644,Bob,Kraken,1205,LVP11
Liverpool Bay,2004-Jul-07,2004,44.032228,-64.63985,Bob,Mermaid,1205,LVP09
Liverpool Bay,2004-Jul-07,2004,44.032452,-64.627342,Sue,Kraken,1205,LVP05
Liverpool Bay,2004-Jul-07,2004,44.042855,-64.649339,Bob,Mermaid,1205,LVP07
Liverpool Bay,2004-Jul-07,2004,44.055004,-64.628941,Sue,Kraken,1205,LVP06
Liverpool Bay,2004-Jul-07,2004,44.056824,-64.693021,Sue,Kraken,1205,LVP18
Liverpool Bay,2005-Jul-28,2005,44.039278,-64.630173,Bob,Kraken,1205,LVP43
Liverpool Bay,2005-Jul-28,2005,44.041088,-64.644171,Sue,Kraken,1205,LVP12
Liverpool Bay,2005-Jul-28,2005,44.031858,-64.629407,Bob,Mermaid,1205,LVP08
Liverpool Bay,2005-Jul-28,2005,44.042206,-64.639836,Bob,Mermaid,1205,LVP09
Liverpool Bay,2005-Jul-28,2005,44.042822,-64.630212,Bob,Hydra,1205,LVP10
Liverpool Bay,2005-Jul-28,2005,44.054625,-64.633644,Sue,Kraken,1205,LVP20
Liverpool Bay,2006-Jul-20,2006,44.051706,-64.630572,Bob,Kraken,1205,LVP11
Liverpool Bay,2006-Jul-20,2006,44.031813,-64.649397,Bob,Hydra,1205,LVP08
Liverpool Bay,2006-Jul-20,2006,44.05215,-64.649849,Bob,Mermaid,1205,LVP09
Liverpool Bay,2006-Jul-20,2006,44.032638,-64.647935,Sue,Kraken,1205,LVP05
Liverpool Bay,2006-Jul-20,2006,44.032748,-64.650237,Bob,Hydra,1205,LVP10
Liverpool Bay,2006-Jul-20,2006,44.032802,-64.649374,Bob,Hydra,1205,LVP07
Liverpool Bay,2006-Jul-20,2006,44.054788,-64.628695,Sue,Kraken,1205,LVP41
Liverpool Bay,2007-Jul-04,2007,44.049263,-64.630093,Sue,Kraken,1205,LVP43
Liverpool Bay,2007-Jul-04,2007,44.051656,-64.640407,Bob,Kraken,1205,LVP11
Liverpool Bay,2007-Jul-04,2007,44.051899,-64.649395,Bob,Kraken,1205,LVP08
Liverpool Bay,2007-Jul-04,2007,44.042233,-64.629858,Bob,Kraken,1205,LVP09
Liverpool Bay,2007-Jul-04,2007,44.042765,-64.630286,Bob,Kraken,1205,LVP10
Liverpool Bay,2007-Jul-04,2007,44.044873,-64.648519,Sue,Kraken,1205,LVP40
Liverpool Bay,2008-Jun-12,2008,44.049301,-64.630162,Sue,Kraken,1205,LVP43
Liverpool Bay,2008-Jun-12,2008,44.051908,-64.649295,Bob,Kraken,1205,LVP08
Liverpool Bay,2008-Jun-12,2008,44.042274,-64.639958,Bob,Kraken,1205,LVP09
Liverpool Bay,2008-Jun-12,2008,44.052804,-64.630388,Bob,Kraken,1205,LVP10
Liverpool Bay,2008-Jun-12,2008,44.060038,-64.62834,Sue,Kraken,1205,LVP25
Liverpool Bay,2009-Jul-27,2009,44.0394,-64.6399,Sue,Kraken,1205,LVP44
Liverpool Bay,2009-Jul-27,2009,44.0494,-64.6299,Sue,Kraken,1205,LVP44
Liverpool Bay,2009-Jul-27,2009,44.052233,-64.63982,Bob,Kraken,1205,LVP09
Liverpool Bay,2009-Jul-27,2009,44.042733,-64.64027,Bob,Kraken,1205,LVP10
Liverpool Bay,2010-Jul-07,2010,44.049367,-64.63,Sue,Kraken,1205,LVP04
Liverpool Bay,2010-Jul-07,2010,44.031917,-64.650816,Bob,Hydra,1205,LVP28
Liverpool Bay,2010-Jul-07,2010,44.03205,-64.6296,Bob,Hydra,1205,LVP29
Liverpool Bay,2010-Jul-07,2010,44.032783,-64.631116,Bob,Kraken,1205,LVP27
Liverpool Bay,2010-Jul-07,2010,44.032817,-64.650183,Bob,Hydra,1205,LVP10
Liverpool Bay,2010-Jul-07,2010,44.032833,-64.639383,Bob,Kraken,1205,LVP07
Liverpool Bay,2010-Jul-07,2010,44.03335,-64.631015,Bob,Kraken,1205,LVP30
Liverpool Bay,2010-Jul-07,2010,44.035,-64.64895,Sue,Kraken,1205,LVP06
Liverpool Bay,2011-Jul-27,2011,44.04937,-64.65003,Sue,Kraken,1205,LVP04
Liverpool Bay,2011-Jul-27,2011,44.03155,-64.63967,Bob,Hydra,1205,LVP31
Liverpool Bay,2011-Jul-27,2011,44.04232,-64.65035,Bob,Mermaid,1205,LVP32
Liverpool Bay,2011-Jul-27,2011,44.04333,-64.65097,Bob,Kraken,1205,LVP30
Liverpool Bay,2011-Jul-27,2011,44.05498,-64.62893,Sue,Kraken,1205,LVP06
Liverpool Bay,2012-Jul-05,2012,44.03935,-64.63995,Sue,Kraken,1205,LVP04
Liverpool Bay,2012-Jul-05,2012,44.03156,-64.64974,Bob,Kraken,1205,LVP31
Liverpool Bay,2012-Jul-05,2012,44.05234,-64.65037,Bob,Mermaid,1205,LVP32
Liverpool Bay,2012-Jul-05,2012,44.03289,-64.62961,Bob,Kraken,1205,LVP33
Liverpool Bay,2012-Jul-05,2012,44.04336,-64.64095,Bob,Kraken,1205,LVP30
Liverpool Bay,2012-Jul-05,2012,44.04501,-64.6289,Sue,Kraken,1205,LVP06
Liverpool Bay,2013-Jun-25,2013,44.04938,-64.63005,Sue,Kraken,1205,LVP04
Liverpool Bay,2013-Jun-25,2013,44.03155,-64.62985,Bob,Kraken,1205,LVP34
Liverpool Bay,2013-Jun-25,2013,44.03155,-64.63985,Bob,Kraken,1205,LVP34
Liverpool Bay,2013-Jun-25,2013,44.03232,-64.65038,Bob,Kraken,1205,LVP32
Liverpool Bay,2013-Jun-25,2013,44.03232,-64.64038,Bob,Kraken,1205,LVP32
Liverpool Bay,2013-Jun-25,2013,44.05335,-64.651,Bob,Kraken,1205,LVP30
Liverpool Bay,2013-Jun-25,2013,44.03335,-64.651,Bob,Kraken,1205,LVP30
Liverpool Bay,2013-Jun-25,2013,44.04503,-64.64888,Sue,Kraken,1205,LVP06
Liverpool Bay,2014-Jul-15,2014,44.03943,-64.63002,Sue,Kraken,1205,LVP04
Liverpool Bay,2014-Jul-15,2014,44.03098,-64.6293,Bob,Kraken,1205,LVP39
Liverpool Bay,2014-Jul-15,2014,44.0527,-64.64942,Bob,Kraken,1205,LVP38
Liverpool Bay,2014-Jul-15,2014,44.03312,-64.62942,Bob,Kraken,1205,LVP37
Liverpool Bay,2014-Jul-15,2014,44.05363,-64.63952,Bob,Kraken,1205,LVP36
Liverpool Bay,2014-Jul-15,2014,44.05412,-64.6395,Bob,Kraken,1205,LVP35
Liverpool Bay,2014-Jul-15,2014,44.03495,-64.62887,Sue,Kraken,1205,LVP06
Liverpool Bay,2015-Jul-13,2015,44.03938,-64.64,Sue,Kraken,1205,LVP04
Liverpool Bay,2015-Jul-13,2015,44.04092,-64.6293,Bob,Kraken,1205,LVP39
Liverpool Bay,2015-Jul-13,2015,44.04263,-64.64942,Bob,Siren,1205,LVP38
Liverpool Bay,2015-Jul-13,2015,44.04288,-64.63008,Bob,Siren,1205,LVP45
Liverpool Bay,2015-Jul-13,2015,44.03293,-64.63965,Bob,Kraken,1205,LVP33
Liverpool Bay,2015-Jul-13,2015,44.05412,-64.63945,Bob,Kraken,1205,LVP35
Liverpool Bay,2015-Jul-13,2015,44.04505,-64.629,Sue,Kraken,1205,LVP06
Liverpool Bay,2016-Jul-06,2016,44.039365,-64.630065,Sue,Kraken,1205,LVP04
Liverpool Bay,2017-Oct-11,2017,44.049375,-64.63005167,Sue,Kraken,1205,LVP04
Liverpool Bay,2017-Oct-11,2017,44.04203833,-64.64915833,Bob,Kraken,1205,LVP49
Liverpool Bay,2017-Oct-11,2017,44.03262833,-64.649395,Bob,Kraken,1205,LVP50
Liverpool Bay,2017-Oct-11,2017,44.03289167,-64.63012833,Bob,Kraken,1205,LVP51
Liverpool Bay,2017-Oct-11,2017,44.03346667,-64.64932,Bob,Kraken,1205,LVP52
Liverpool Bay,2017-Oct-11,2017,44.04355333,-64.64027167,Bob,Kraken,1205,LVP21
Liverpool Bay,2017-Oct-11,2017,44.05416667,-64.64020333,Bob,Kraken,1205,LVP53
Liverpool Bay,2017-Oct-11,2017,44.054995,-64.62892,Sue,Kraken,1205,LVP06
Liverpool Bay,2018-Jul-10,2018,44.0494,-64.63000333,Sue,Kraken,1205,LVP04
Liverpool Bay,2018-Jul-10,2018,44.03091333,-64.62918167,Bob,Kraken,1205,LVP54
Liverpool Bay,2018-Jul-10,2018,44.04262833,-64.64025,Bob,Hydra,1205,LVP55
Liverpool Bay,2018-Jul-10,2018,44.05321833,-64.64025667,Bob,Kraken,1205,LVP56
Liverpool Bay,2018-Jul-10,2018,44.04423,-64.63017833,Bob,Kraken,1205,LVP53
Lobster Bay,2003-Oct-08,2003,43.69163568,-65.82698866,Sue,Kraken,899,LLB19
Lobster Bay,2003-Oct-08,2003,43.67473884,-65.8363384,Bob,Kraken,899,LLB21
Lobster Bay,2003-Oct-08,2003,43.67473884,-65.8463384,Bob,Kraken,899,LLB22
Lobster Bay,2003-Oct-08,2003,43.68538742,-65.83634754,Bob,Kraken,899,LLB23
Lobster Bay,2003-Oct-08,2003,43.69838425,-65.82378183,Sue,Kraken,899,LLB24
Lobster Bay,2003-Oct-08,2003,43.70280616,-65.83034361,Sue,Kraken,899,LLB25
Lobster Bay,2003-Oct-08,2003,43.68600007,-65.82531993,Bob,Kraken,900,LLB15
Lobster Bay,2003-Oct-08,2003,43.68683302,-65.8255001,Bob,Kraken,900,LLB16
Lobster Bay,2003-Oct-08,2003,43.67768168,-65.82546489,Bob,Kraken,900,LLB17
Lobster Bay,2003-Oct-08,2003,43.69044017,-65.82604727,Sue,Kraken,900,LLB18
Lobster Bay,2006-Aug-14,2006,43.683874,-65.836473,Bob,Kraken,899,LLB22
Lobster Bay,2006-Aug-14,2006,43.684398,-65.846499,Bob,Kraken,899,LLB21
Lobster Bay,2006-Aug-14,2006,43.675132,-65.846422,Bob,Kraken,899,LLB23
Lobster Bay,2006-Aug-14,2006,43.678298,-65.823685,Sue,Kraken,899,LLB24
Lobster Bay,2007-Sep-25,2007,43.763729,-65.885073,Bob,Kraken,715,LOB10
Lobster Bay,2007-Sep-25,2007,43.77125,-65.867192,Bob,Kraken,866,LOB18
Lobster Bay,2007-Sep-25,2007,43.776725,-65.865721,Bob,Kraken,1079,LOB14
Lobster Bay,2008-Aug-06,2008,43.682036,-65.835018,Sue,Kraken,899,LLB30
Lobster Bay,2008-Aug-06,2008,43.694385,-65.83648,Sue,Kraken,899,LLB21
Lobster Bay,2008-Aug-06,2008,43.685103,-65.846401,Bob,Kraken,899,LLB23
Lobster Bay,2008-Aug-07,2008,43.666039,-65.824716,Bob,Kraken,900,LLB34
Lobster Bay,2008-Aug-07,2008,43.686479,-65.824901,Bob,Kraken,900,LLB33
Lobster Bay,2008-Aug-07,2008,43.677084,-65.824794,Bob,Kraken,900,LLB32
Lobster Bay,2008-Aug-07,2008,43.688672,-65.825775,Sue,Kraken,900,LLB28
Lobster Bay,2009-Jul-26,2009,43.674267,-65.8468,Sue,Kraken,899,LLB39
Lobster Bay,2009-Jul-26,2009,43.675583,-65.83655,Bob,Kraken,899,LLB35
Lobster Bay,2009-Jul-26,2009,43.685117,-65.83465,Sue,Kraken,900,LLB27
Lobster Bay,2009-Jul-26,2009,43.676117,-65.814817,Bob,Kraken,900,LLB15
Lobster Bay,2009-Jul-26,2009,43.667017,-65.815067,Bob,Kraken,900,LLB16
Lobster Bay,2009-Jul-26,2009,43.667733,-65.8252,Bob,Kraken,900,LLB17
Lobster Bay,2009-Jul-26,2009,43.6688,-65.815733,Sue,Kraken,900,LLB28
Lobster Bay,2011-Jul-26,2011,43.67165,-65.84705,Sue,Kraken,899,LLB19
Lobster Bay,2011-Jul-26,2011,43.68417,-65.83615,Bob,Kraken,899,LLB43
Lobster Bay,2011-Jul-26,2011,43.68493,-65.82623,Bob,Kraken,899,LLB42
Lobster Bay,2011-Jul-26,2011,43.68838,-65.82378,Sue,Kraken,899,LLB24
Lobster Bay,2011-Jul-26,2011,43.66478,-65.81472,Sue,Kraken,900,LLB27
Lobster Bay,2011-Jul-26,2011,43.6765,-65.82458,Bob,Kraken,900,LLB45
Lobster Bay,2011-Jul-26,2011,43.676865,-65.82433,Bob,Hydra,900,LLB46
Lobster Bay,2011-Jul-26,2011,43.66718,-65.81502,Bob,Kraken,900,LLB44
Lobster Bay,2011-Jul-26,2011,43.68865,-65.83575,Sue,Kraken,900,LLB28
Lobster Bay,2012-Aug-08,2012,43.67484167,-65.81466667,Sue,Kraken,900,LLB27
Lobster Bay,2012-Aug-08,2012,43.68614167,-65.83427667,Bob,Kraken,900,LLB47
Lobster Bay,2012-Aug-08,2012,43.67647667,-65.824605,Bob,Kraken,900,LLB45
Lobster Bay,2012-Aug-08,2012,43.66720167,-65.82502667,Bob,Kraken,900,LLB44
Lobster Bay,2012-Aug-08,2012,43.678715,-65.83571,Sue,Kraken,900,LLB28
Lobster Bay,2013-Jul-29,2013,43.6916,-65.82698,Sue,Kraken,899,LLB19
Lobster Bay,2013-Jul-29,2013,43.67418,-65.82647,Bob,Kraken,899,LLB57
Lobster Bay,2013-Jul-29,2013,43.69528,-65.8363,Bob,Kraken,899,LLB56
Lobster Bay,2013-Jul-29,2013,43.6984,-65.83377,Sue,Kraken,899,LLB24
Lobster Bay,2015-Aug-10,2015,43.68167,-65.82693,Sue,Kraken,899,LLB19
Lobster Bay,2015-Aug-10,2015,43.67167,-65.82693,Sue,Kraken,899,LLB19
Lobster Bay,2015-Aug-10,2015,43.69408,-65.83665,Bob,Kraken,899,LLB58
Lobster Bay,2015-Aug-10,2015,43.68408,-65.82665,Bob,Kraken,899,LLB58
Lobster Bay,2015-Aug-10,2015,43.69527,-65.84632,Bob,Kraken,899,LLB56
Lobster Bay,2015-Aug-10,2015,43.67527,-65.82632,Bob,Kraken,899,LLB56
Lobster Bay,2015-Aug-10,2015,43.67588,-65.82675,Bob,Kraken,899,LLB57
Lobster Bay,2015-Aug-10,2015,43.67588,-65.84675,Bob,Kraken,899,LLB57
Lobster Bay,2015-Aug-10,2015,43.68837,-65.82383,Sue,Kraken,899,LLB24
Lobster Bay,2015-Aug-10,2015,43.68837,-65.82383,Sue,Kraken,899,LLB24
Lobster Bay,2016-Oct-27,2016,43.67164,-65.827,Sue,Kraken,899,LLB19
Lobster Bay,2016-Oct-27,2016,43.6741,-65.8366,Bob,Kraken,899,LLB58
Lobster Bay,2016-Oct-27,2016,43.68535,-65.82631,Bob,Kraken,899,LLB23
Lobster Bay,2016-Oct-27,2016,43.69585,-65.83683,Bob,Kraken,899,LLB57
Lobster Bay,2016-Oct-27,2016,43.68841,-65.83378,Sue,Kraken,899,LLB24
Lunenburg Bay,2005-Jul-21,2005,44.359716,-64.325656,Bob,Kraken,39,LNB06
Lunenburg Bay,2005-Jul-21,2005,44.350714,-64.343295,Bob,Kraken,40,LNB15
Lunenburg Bay,2005-Jul-21,2005,44.365859,-64.326442,Bob,Kraken,243,LNB19
Lunenburg Bay,2005-Jul-21,2005,44.36658,-64.322955,Sue,Kraken,Not numbered,LNB04
Lunenburg Bay,2005-Jul-21,2005,44.348242,-64.327782,Sue,Kraken,Not numbered,LNB17
Lunenburg Bay,2005-Jul-21,2005,44.350609,-64.319977,Sue,Kraken,Not numbered,LNB11
Lunenburg Bay,2005-Jul-21,2005,44.360937,-64.335271,Sue,Kraken,Not numbered,LNB16
Lunenburg Bay,2005-Jul-22,2005,44.357442,-64.334779,Bob,Kraken,41,LNB23
Lunenburg Bay,2005-Jul-22,2005,44.361869,-64.32668,Sue,Kraken,Not numbered,LNB21
Mabou Harbour,2005-Oct-06,2005,46.066446,-61.431629,Bob,Kraken,1306,NA
Mabou Harbour,2005-Oct-06,2005,46.078455,-61.44942,Sue,Kraken,Not numbered,NA
Mabou Harbour,2005-Oct-06,2005,46.08883,-61.439189,Sue,Kraken,Not numbered,STA98*
Mahone Bay,2003-Sep-17,2003,44.435286,-64.34137,Sue,Kraken,606,MHB06
Mahone Bay,2003-Sep-17,2003,44.429702,-64.287002,Bob,Kraken,1067,MHB15
Mahone Bay,2003-Sep-17,2003,44.432693,-64.305431,Bob,Kraken,1067,MHB17
Mahone Bay,2003-Sep-17,2003,44.415543,-64.298353,Sue,Kraken,Indep,MHB05
Mahone Bay,2003-Sep-18,2003,44.446845,-64.311879,Sue,Kraken,49,MHB14
Mahone Bay,2003-Sep-18,2003,44.45328,-64.306567,Bob,Kraken,49,MHB12
Mahone Bay,2003-Sep-18,2003,44.45035,-64.329256,Sue,Kraken,606,MHB08
Mahone Bay,2003-Sep-18,2003,44.431667,-64.327333,Bob,Kraken,606,MHB07
Mahone Bay,2003-Sep-18,2003,44.44035,-64.329256,Sue,Kraken,886,MHB08
Mahone Bay,2003-Sep-18,2003,44.436845,-64.291879,Sue,Kraken,1067,MHB14
Mahone Bay,2003-Sep-18,2003,44.431333,-64.296167,Bob,Kraken,1067,MHB16
Mahone Bay,2003-Sep-18,2003,44.46087,-64.305167,Sue,Kraken,1067,MHB19
Mahone Bay,2003-Sep-18,2003,44.449402,-64.270235,Sue,Kraken,Indep,MHB25
Mahone Bay,2003-Sep-22,2003,44.457544,-64.324119,Sue,Kraken,46,MHB18
Mahone Bay,2003-Sep-22,2003,44.447544,-64.304119,Sue,Kraken,47,MHB18
Mahone Bay,2003-Sep-22,2003,44.459925,-64.293135,Sue,Kraken,47,MHB24
Mahone Bay,2003-Sep-22,2003,44.452166,-64.316414,Bob,Kraken,49,MHB13
Mahone Bay,2003-Sep-22,2003,44.44415,-64.31639,Bob,Kraken,49,MHB11
Mahone Bay,2003-Sep-22,2003,44.418376,-64.331265,Sue,Kraken,74,MHB04
Mahone Bay,2003-Sep-22,2003,44.39988,-64.326607,Sue,Kraken,74,MHB03
Mahone Bay,2003-Sep-22,2003,44.457544,-64.324119,Sue,Kraken,1194,MHB18
Mahone Bay,2003-Sep-22,2003,44.459925,-64.293135,Sue,Kraken,1194,MHB24
Mahone Bay,2003-Sep-22,2003,44.43736,-64.36225,Sue,Kraken,Indep,MHB38
