,Location,Date,Year,Lat,Long,Finder,Animal_found,Site,Place_code
1004,Liscomb Harbour,2007-Aug-22,2007,44.98839,-62.004104,Sue,Kraken,Not numbered,LIH01
1005,Little Harbour,2007-Sep-06,2007,45.65641,-62.533253,Bob,Kraken,1112,LTL02
1006,Little Harbour,2007-Sep-06,2007,45.649062,-62.554956,Bob,Hydra,1129,LTL04
1007,Liverpool Bay,2004-Jul-07,2004,44.040245,-64.664041,Sue,Kraken,1205,LVP13
1008,Liverpool Bay,2004-Jul-07,2004,44.035121,-64.667007,Sue,Kraken,1205,LVP16
1009,Liverpool Bay,2004-Jul-07,2004,44.049378,-64.650043,Sue,Kraken,1205,LVP04
1010,Liverpool Bay,2004-Jul-07,2004,44.041743,-64.650644,Bob,Kraken,1205,LVP11
1011,Liverpool Bay,2004-Jul-07,2004,44.032228,-64.63985,Bob,Mermaid,1205,LVP09
1012,Liverpool Bay,2004-Jul-07,2004,44.032452,-64.627342,Sue,Kraken,1205,LVP05
1013,Liverpool Bay,2004-Jul-07,2004,44.042855,-64.649339,Bob,Mermaid,1205,LVP07
1014,Liverpool Bay,2004-Jul-07,2004,44.055004,-64.628941,Sue,Kraken,1205,LVP06
1015,Liverpool Bay,2004-Jul-07,2004,44.056824,-64.693021,Sue,Kraken,1205,LVP18
1016,Liverpool Bay,2005-Jul-28,2005,44.039278,-64.630173,Bob,Kraken,1205,LVP43
1017,Liverpool Bay,2005-Jul-28,2005,44.041088,-64.644171,Sue,Kraken,1205,LVP12
1018,Liverpool Bay,2005-Jul-28,2005,44.031858,-64.629407,Bob,Mermaid,1205,LVP08
1019,Liverpool Bay,2005-Jul-28,2005,44.042206,-64.639836,Bob,Mermaid,1205,LVP09
1020,Liverpool Bay,2005-Jul-28,2005,44.042822,-64.630212,Bob,Hydra,1205,LVP10
1021,Liverpool Bay,2005-Jul-28,2005,44.054625,-64.633644,Sue,Kraken,1205,LVP20
1022,Liverpool Bay,2006-Jul-20,2006,44.051706,-64.630572,Bob,Kraken,1205,LVP11
1023,Liverpool Bay,2006-Jul-20,2006,44.031813,-64.649397,Bob,Hydra,1205,LVP08
1024,Liverpool Bay,2006-Jul-20,2006,44.05215,-64.649849,Bob,Mermaid,1205,LVP09
1025,Liverpool Bay,2006-Jul-20,2006,44.032638,-64.647935,Sue,Kraken,1205,LVP05
1026,Liverpool Bay,2006-Jul-20,2006,44.032748,-64.650237,Bob,Hydra,1205,LVP10
1027,Liverpool Bay,2006-Jul-20,2006,44.032802,-64.649374,Bob,Hydra,1205,LVP07
1028,Liverpool Bay,2006-Jul-20,2006,44.054788,-64.628695,Sue,Kraken,1205,LVP41
1029,Liverpool Bay,2007-Jul-04,2007,44.049263,-64.630093,Sue,Kraken,1205,LVP43
1030,Liverpool Bay,2007-Jul-04,2007,44.051656,-64.640407,Bob,Kraken,1205,LVP11
1031,Liverpool Bay,2007-Jul-04,2007,44.051899,-64.649395,Bob,Kraken,1205,LVP08
1032,Liverpool Bay,2007-Jul-04,2007,44.042233,-64.629858,Bob,Kraken,1205,LVP09
1033,Liverpool Bay,2007-Jul-04,2007,44.042765,-64.630286,Bob,Kraken,1205,LVP10
1034,Liverpool Bay,2007-Jul-04,2007,44.044873,-64.648519,Sue,Kraken,1205,LVP40
1035,Liverpool Bay,2008-Jun-12,2008,44.049301,-64.630162,Sue,Kraken,1205,LVP43
1036,Liverpool Bay,2008-Jun-12,2008,44.051908,-64.649295,Bob,Kraken,1205,LVP08
1037,Liverpool Bay,2008-Jun-12,2008,44.042274,-64.639958,Bob,Kraken,1205,LVP09
1038,Liverpool Bay,2008-Jun-12,2008,44.052804,-64.630388,Bob,Kraken,1205,LVP10
1039,Liverpool Bay,2008-Jun-12,2008,44.060038,-64.62834,Sue,Kraken,1205,LVP25
1040,Liverpool Bay,2009-Jul-27,2009,44.0394,-64.6399,Sue,Kraken,1205,LVP44
1041,Liverpool Bay,2009-Jul-27,2009,44.0494,-64.6299,Sue,Kraken,1205,LVP44
1042,Liverpool Bay,2009-Jul-27,2009,44.052233,-64.63982,Bob,Kraken,1205,LVP09
1043,Liverpool Bay,2009-Jul-27,2009,44.042733,-64.64027,Bob,Kraken,1205,LVP10
1044,Liverpool Bay,2010-Jul-07,2010,44.049367,-64.63,Sue,Kraken,1205,LVP04
1045,Liverpool Bay,2010-Jul-07,2010,44.031917,-64.650816,Bob,Hydra,1205,LVP28
1046,Liverpool Bay,2010-Jul-07,2010,44.03205,-64.6296,Bob,Hydra,1205,LVP29
1047,Liverpool Bay,2010-Jul-07,2010,44.032783,-64.631116,Bob,Kraken,1205,LVP27
1048,Liverpool Bay,2010-Jul-07,2010,44.032817,-64.650183,Bob,Hydra,1205,LVP10
1049,Liverpool Bay,2010-Jul-07,2010,44.032833,-64.639383,Bob,Kraken,1205,LVP07
1050,Liverpool Bay,2010-Jul-07,2010,44.03335,-64.631015,Bob,Kraken,1205,LVP30
1051,Liverpool Bay,2010-Jul-07,2010,44.035,-64.64895,Sue,Kraken,1205,LVP06
1052,Liverpool Bay,2011-Jul-27,2011,44.04937,-64.65003,Sue,Kraken,1205,LVP04
1053,Liverpool Bay,2011-Jul-27,2011,44.03155,-64.63967,Bob,Hydra,1205,LVP31
1054,Liverpool Bay,2011-Jul-27,2011,44.04232,-64.65035,Bob,Mermaid,1205,LVP32
1055,Liverpool Bay,2011-Jul-27,2011,44.04333,-64.65097,Bob,Kraken,1205,LVP30
1056,Liverpool Bay,2011-Jul-27,2011,44.05498,-64.62893,Sue,Kraken,1205,LVP06
1057,Liverpool Bay,2012-Jul-05,2012,44.03935,-64.63995,Sue,Kraken,1205,LVP04
1058,Liverpool Bay,2012-Jul-05,2012,44.03156,-64.64974,Bob,Kraken,1205,LVP31
1059,Liverpool Bay,2012-Jul-05,2012,44.05234,-64.65037,Bob,Mermaid,1205,LVP32
1060,Liverpool Bay,2012-Jul-05,2012,44.03289,-64.62961,Bob,Kraken,1205,LVP33
1061,Liverpool Bay,2012-Jul-05,2012,44.04336,-64.64095,Bob,Kraken,1205,LVP30
1062,Liverpool Bay,2012-Jul-05,2012,44.04501,-64.6289,Sue,Kraken,1205,LVP06
1063,Liverpool Bay,2013-Jun-25,2013,44.04938,-64.63005,Sue,Kraken,1205,LVP04
1064,Liverpool Bay,2013-Jun-25,2013,44.03155,-64.62985,Bob,Kraken,1205,LVP34
1065,Liverpool Bay,2013-Jun-25,2013,44.03155,-64.63985,Bob,Kraken,1205,LVP34
1066,Liverpool Bay,2013-Jun-25,2013,44.03232,-64.65038,Bob,Kraken,1205,LVP32
1067,Liverpool Bay,2013-Jun-25,2013,44.03232,-64.64038,Bob,Kraken,1205,LVP32
1068,Liverpool Bay,2013-Jun-25,2013,44.05335,-64.651,Bob,Kraken,1205,LVP30
1069,Liverpool Bay,2013-Jun-25,2013,44.03335,-64.651,Bob,Kraken,1205,LVP30
1070,Liverpool Bay,2013-Jun-25,2013,44.04503,-64.64888,Sue,Kraken,1205,LVP06
1071,Liverpool Bay,2014-Jul-15,2014,44.03943,-64.63002,Sue,Kraken,1205,LVP04
1072,Liverpool Bay,2014-Jul-15,2014,44.03098,-64.6293,Bob,Kraken,1205,LVP39
1073,Liverpool Bay,2014-Jul-15,2014,44.0527,-64.64942,Bob,Kraken,1205,LVP38
1074,Liverpool Bay,2014-Jul-15,2014,44.03312,-64.62942,Bob,Kraken,1205,LVP37
1075,Liverpool Bay,2014-Jul-15,2014,44.05363,-64.63952,Bob,Kraken,1205,LVP36
1076,Liverpool Bay,2014-Jul-15,2014,44.05412,-64.6395,Bob,Kraken,1205,LVP35
1077,Liverpool Bay,2014-Jul-15,2014,44.03495,-64.62887,Sue,Kraken,1205,LVP06
1078,Liverpool Bay,2015-Jul-13,2015,44.03938,-64.64,Sue,Kraken,1205,LVP04
1079,Liverpool Bay,2015-Jul-13,2015,44.04092,-64.6293,Bob,Kraken,1205,LVP39
1080,Liverpool Bay,2015-Jul-13,2015,44.04263,-64.64942,Bob,Siren,1205,LVP38
1081,Liverpool Bay,2015-Jul-13,2015,44.04288,-64.63008,Bob,Siren,1205,LVP45
1082,Liverpool Bay,2015-Jul-13,2015,44.03293,-64.63965,Bob,Kraken,1205,LVP33
1083,Liverpool Bay,2015-Jul-13,2015,44.05412,-64.63945,Bob,Kraken,1205,LVP35
1084,Liverpool Bay,2015-Jul-13,2015,44.04505,-64.629,Sue,Kraken,1205,LVP06
1085,Liverpool Bay,2016-Jul-06,2016,44.039365,-64.630065,Sue,Kraken,1205,LVP04
1086,Liverpool Bay,2017-Oct-11,2017,44.049375,-64.63005167,Sue,Kraken,1205,LVP04
1087,Liverpool Bay,2017-Oct-11,2017,44.04203833,-64.64915833,Bob,Kraken,1205,LVP49
1088,Liverpool Bay,2017-Oct-11,2017,44.03262833,-64.649395,Bob,Kraken,1205,LVP50
1089,Liverpool Bay,2017-Oct-11,2017,44.03289167,-64.63012833,Bob,Kraken,1205,LVP51
1090,Liverpool Bay,2017-Oct-11,2017,44.03346667,-64.64932,Bob,Kraken,1205,LVP52
1091,Liverpool Bay,2017-Oct-11,2017,44.04355333,-64.64027167,Bob,Kraken,1205,LVP21
1092,Liverpool Bay,2017-Oct-11,2017,44.05416667,-64.64020333,Bob,Kraken,1205,LVP53
1093,Liverpool Bay,2017-Oct-11,2017,44.054995,-64.62892,Sue,Kraken,1205,LVP06
1094,Liverpool Bay,2018-Jul-10,2018,44.0494,-64.63000333,Sue,Kraken,1205,LVP04
1095,Liverpool Bay,2018-Jul-10,2018,44.03091333,-64.62918167,Bob,Kraken,1205,LVP54
1096,Liverpool Bay,2018-Jul-10,2018,44.04262833,-64.64025,Bob,Hydra,1205,LVP55
1097,Liverpool Bay,2018-Jul-10,2018,44.05321833,-64.64025667,Bob,Kraken,1205,LVP56
1098,Liverpool Bay,2018-Jul-10,2018,44.04423,-64.63017833,Bob,Kraken,1205,LVP53
1099,Lobster Bay,2003-Oct-08,2003,43.69163568,-65.82698866,Sue,Kraken,899,LLB19
1100,Lobster Bay,2003-Oct-08,2003,43.67473884,-65.8363384,Bob,Kraken,899,LLB21
1101,Lobster Bay,2003-Oct-08,2003,43.67473884,-65.8463384,Bob,Kraken,899,LLB22
1102,Lobster Bay,2003-Oct-08,2003,43.68538742,-65.83634754,Bob,Kraken,899,LLB23
1103,Lobster Bay,2003-Oct-08,2003,43.69838425,-65.82378183,Sue,Kraken,899,LLB24
1104,Lobster Bay,2003-Oct-08,2003,43.70280616,-65.83034361,Sue,Kraken,899,LLB25
1105,Lobster Bay,2003-Oct-08,2003,43.68600007,-65.82531993,Bob,Kraken,900,LLB15
1106,Lobster Bay,2003-Oct-08,2003,43.68683302,-65.8255001,Bob,Kraken,900,LLB16
1107,Lobster Bay,2003-Oct-08,2003,43.67768168,-65.82546489,Bob,Kraken,900,LLB17
1108,Lobster Bay,2003-Oct-08,2003,43.69044017,-65.82604727,Sue,Kraken,900,LLB18
1109,Lobster Bay,2006-Aug-14,2006,43.683874,-65.836473,Bob,Kraken,899,LLB22
1110,Lobster Bay,2006-Aug-14,2006,43.684398,-65.846499,Bob,Kraken,899,LLB21
1111,Lobster Bay,2006-Aug-14,2006,43.675132,-65.846422,Bob,Kraken,899,LLB23
1112,Lobster Bay,2006-Aug-14,2006,43.678298,-65.823685,Sue,Kraken,899,LLB24
1113,Lobster Bay,2007-Sep-25,2007,43.763729,-65.885073,Bob,Kraken,715,LOB10
1114,Lobster Bay,2007-Sep-25,2007,43.77125,-65.867192,Bob,Kraken,866,LOB18
1115,Lobster Bay,2007-Sep-25,2007,43.776725,-65.865721,Bob,Kraken,1079,LOB14
1116,Lobster Bay,2008-Aug-06,2008,43.682036,-65.835018,Sue,Kraken,899,LLB30
1117,Lobster Bay,2008-Aug-06,2008,43.694385,-65.83648,Sue,Kraken,899,LLB21
1118,Lobster Bay,2008-Aug-06,2008,43.685103,-65.846401,Bob,Kraken,899,LLB23
1119,Lobster Bay,2008-Aug-07,2008,43.666039,-65.824716,Bob,Kraken,900,LLB34
1120,Lobster Bay,2008-Aug-07,2008,43.686479,-65.824901,Bob,Kraken,900,LLB33
1121,Lobster Bay,2008-Aug-07,2008,43.677084,-65.824794,Bob,Kraken,900,LLB32
1122,Lobster Bay,2008-Aug-07,2008,43.688672,-65.825775,Sue,Kraken,900,LLB28
1123,Lobster Bay,2009-Jul-26,2009,43.674267,-65.8468,Sue,Kraken,899,LLB39
1124,Lobster Bay,2009-Jul-26,2009,43.675583,-65.83655,Bob,Kraken,899,LLB35
1125,Lobster Bay,2009-Jul-26,2009,43.685117,-65.83465,Sue,Kraken,900,LLB27
1126,Lobster Bay,2009-Jul-26,2009,43.676117,-65.814817,Bob,Kraken,900,LLB15
1127,Lobster Bay,2009-Jul-26,2009,43.667017,-65.815067,Bob,Kraken,900,LLB16
1128,Lobster Bay,2009-Jul-26,2009,43.667733,-65.8252,Bob,Kraken,900,LLB17
1129,Lobster Bay,2009-Jul-26,2009,43.6688,-65.815733,Sue,Kraken,900,LLB28
1130,Lobster Bay,2011-Jul-26,2011,43.67165,-65.84705,Sue,Kraken,899,LLB19
1131,Lobster Bay,2011-Jul-26,2011,43.68417,-65.83615,Bob,Kraken,899,LLB43
1132,Lobster Bay,2011-Jul-26,2011,43.68493,-65.82623,Bob,Kraken,899,LLB42
1133,Lobster Bay,2011-Jul-26,2011,43.68838,-65.82378,Sue,Kraken,899,LLB24
1134,Lobster Bay,2011-Jul-26,2011,43.66478,-65.81472,Sue,Kraken,900,LLB27
1135,Lobster Bay,2011-Jul-26,2011,43.6765,-65.82458,Bob,Kraken,900,LLB45
1136,Lobster Bay,2011-Jul-26,2011,43.676865,-65.82433,Bob,Hydra,900,LLB46
1137,Lobster Bay,2011-Jul-26,2011,43.66718,-65.81502,Bob,Kraken,900,LLB44
1138,Lobster Bay,2011-Jul-26,2011,43.68865,-65.83575,Sue,Kraken,900,LLB28
1139,Lobster Bay,2012-Aug-08,2012,43.67484167,-65.81466667,Sue,Kraken,900,LLB27
1140,Lobster Bay,2012-Aug-08,2012,43.68614167,-65.83427667,Bob,Kraken,900,LLB47
1141,Lobster Bay,2012-Aug-08,2012,43.67647667,-65.824605,Bob,Kraken,900,LLB45
1142,Lobster Bay,2012-Aug-08,2012,43.66720167,-65.82502667,Bob,Kraken,900,LLB44
1143,Lobster Bay,2012-Aug-08,2012,43.678715,-65.83571,Sue,Kraken,900,LLB28
1144,Lobster Bay,2013-Jul-29,2013,43.6916,-65.82698,Sue,Kraken,899,LLB19
1145,Lobster Bay,2013-Jul-29,2013,43.67418,-65.82647,Bob,Kraken,899,LLB57
1146,Lobster Bay,2013-Jul-29,2013,43.69528,-65.8363,Bob,Kraken,899,LLB56
1147,Lobster Bay,2013-Jul-29,2013,43.6984,-65.83377,Sue,Kraken,899,LLB24
1148,Lobster Bay,2015-Aug-10,2015,43.68167,-65.82693,Sue,Kraken,899,LLB19
1149,Lobster Bay,2015-Aug-10,2015,43.67167,-65.82693,Sue,Kraken,899,LLB19
1150,Lobster Bay,2015-Aug-10,2015,43.69408,-65.83665,Bob,Kraken,899,LLB58
1151,Lobster Bay,2015-Aug-10,2015,43.68408,-65.82665,Bob,Kraken,899,LLB58
1152,Lobster Bay,2015-Aug-10,2015,43.69527,-65.84632,Bob,Kraken,899,LLB56
1153,Lobster Bay,2015-Aug-10,2015,43.67527,-65.82632,Bob,Kraken,899,LLB56
1154,Lobster Bay,2015-Aug-10,2015,43.67588,-65.82675,Bob,Kraken,899,LLB57
1155,Lobster Bay,2015-Aug-10,2015,43.67588,-65.84675,Bob,Kraken,899,LLB57
1156,Lobster Bay,2015-Aug-10,2015,43.68837,-65.82383,Sue,Kraken,899,LLB24
1157,Lobster Bay,2015-Aug-10,2015,43.68837,-65.82383,Sue,Kraken,899,LLB24
1158,Lobster Bay,2016-Oct-27,2016,43.67164,-65.827,Sue,Kraken,899,LLB19
1159,Lobster Bay,2016-Oct-27,2016,43.6741,-65.8366,Bob,Kraken,899,LLB58
1160,Lobster Bay,2016-Oct-27,2016,43.68535,-65.82631,Bob,Kraken,899,LLB23
1161,Lobster Bay,2016-Oct-27,2016,43.69585,-65.83683,Bob,Kraken,899,LLB57
1162,Lobster Bay,2016-Oct-27,2016,43.68841,-65.83378,Sue,Kraken,899,LLB24
1163,Lunenburg Bay,2005-Jul-21,2005,44.359716,-64.325656,Bob,Kraken,39,LNB06
1164,Lunenburg Bay,2005-Jul-21,2005,44.350714,-64.343295,Bob,Kraken,40,LNB15
1165,Lunenburg Bay,2005-Jul-21,2005,44.365859,-64.326442,Bob,Kraken,243,LNB19
1166,Lunenburg Bay,2005-Jul-21,2005,44.36658,-64.322955,Sue,Kraken,Not numbered,LNB04
1167,Lunenburg Bay,2005-Jul-21,2005,44.348242,-64.327782,Sue,Kraken,Not numbered,LNB17
1168,Lunenburg Bay,2005-Jul-21,2005,44.350609,-64.319977,Sue,Kraken,Not numbered,LNB11
1169,Lunenburg Bay,2005-Jul-21,2005,44.360937,-64.335271,Sue,Kraken,Not numbered,LNB16
1170,Lunenburg Bay,2005-Jul-22,2005,44.357442,-64.334779,Bob,Kraken,41,LNB23
1171,Lunenburg Bay,2005-Jul-22,2005,44.361869,-64.32668,Sue,Kraken,Not numbered,LNB21
1172,Mabou Harbour,2005-Oct-06,2005,46.066446,-61.431629,Bob,Kraken,1306,NA
1173,Mabou Harbour,2005-Oct-06,2005,46.078455,-61.44942,Sue,Kraken,Not numbered,NA
1174,Mabou Harbour,2005-Oct-06,2005,46.08883,-61.439189,Sue,Kraken,Not numbered,STA98*
1175,Mahone Bay,2003-Sep-17,2003,44.435286,-64.34137,Sue,Kraken,606,MHB06
1176,Mahone Bay,2003-Sep-17,2003,44.429702,-64.287002,Bob,Kraken,1067,MHB15
1177,Mahone Bay,2003-Sep-17,2003,44.432693,-64.305431,Bob,Kraken,1067,MHB17
1178,Mahone Bay,2003-Sep-17,2003,44.415543,-64.298353,Sue,Kraken,Indep,MHB05
1179,Mahone Bay,2003-Sep-18,2003,44.446845,-64.311879,Sue,Kraken,49,MHB14
1180,Mahone Bay,2003-Sep-18,2003,44.45328,-64.306567,Bob,Kraken,49,MHB12
1181,Mahone Bay,2003-Sep-18,2003,44.45035,-64.329256,Sue,Kraken,606,MHB08
1182,Mahone Bay,2003-Sep-18,2003,44.431667,-64.327333,Bob,Kraken,606,MHB07
1183,Mahone Bay,2003-Sep-18,2003,44.44035,-64.329256,Sue,Kraken,886,MHB08
1184,Mahone Bay,2003-Sep-18,2003,44.436845,-64.291879,Sue,Kraken,1067,MHB14
1185,Mahone Bay,2003-Sep-18,2003,44.431333,-64.296167,Bob,Kraken,1067,MHB16
1186,Mahone Bay,2003-Sep-18,2003,44.46087,-64.305167,Sue,Kraken,1067,MHB19
1187,Mahone Bay,2003-Sep-18,2003,44.449402,-64.270235,Sue,Kraken,Indep,MHB25
1188,Mahone Bay,2003-Sep-22,2003,44.457544,-64.324119,Sue,Kraken,46,MHB18
1189,Mahone Bay,2003-Sep-22,2003,44.447544,-64.304119,Sue,Kraken,47,MHB18
1190,Mahone Bay,2003-Sep-22,2003,44.459925,-64.293135,Sue,Kraken,47,MHB24
1191,Mahone Bay,2003-Sep-22,2003,44.452166,-64.316414,Bob,Kraken,49,MHB13
1192,Mahone Bay,2003-Sep-22,2003,44.44415,-64.31639,Bob,Kraken,49,MHB11
1193,Mahone Bay,2003-Sep-22,2003,44.418376,-64.331265,Sue,Kraken,74,MHB04
1194,Mahone Bay,2003-Sep-22,2003,44.39988,-64.326607,Sue,Kraken,74,MHB03
1195,Mahone Bay,2003-Sep-22,2003,44.457544,-64.324119,Sue,Kraken,1194,MHB18
1196,Mahone Bay,2003-Sep-22,2003,44.459925,-64.293135,Sue,Kraken,1194,MHB24
1197,Mahone Bay,2003-Sep-22,2003,44.43736,-64.36225,Sue,Kraken,Indep,MHB38
1198,Mahone Bay,2003-Sep-23,2003,44.501651,-64.296944,Sue,Kraken,55,MHB27
1199,Mahone Bay,2003-Sep-23,2003,44.485136,-64.312536,Bob,Kraken,55,MHB28
1200,Mahone Bay,2003-Sep-23,2003,44.495667,-64.3005,Bob,Kraken,55,MHB29
1201,Mahone Bay,2003-Sep-23,2003,44.50392,-64.284489,Sue,Kraken,55,MHB35
1202,Mahone Bay,2003-Sep-23,2003,44.501651,-64.296944,Sue,Kraken,1157,MHB27
1203,Mahone Bay,2003-Sep-23,2003,44.48794,-64.303861,Bob,Kraken,1157,MHB33
1204,Mahone Bay,2003-Sep-23,2003,44.5085,-64.286,Bob,Kraken,1157,MHB32
1205,Mahone Bay,2003-Sep-23,2003,44.499265,-64.308228,Bob,Kraken,1157,MHB31
1206,Mahone Bay,2003-Sep-23,2003,44.51392,-64.304489,Sue,Kraken,1157,MHB35
1207,Mahone Bay,2003-Sep-23,2003,44.495667,-64.2985,Sue,Kraken,1157,MHB37
1208,Mahone Bay,2003-Sep-23,2003,44.495429,-64.284441,Sue,Kraken,Indep,MHB26
1209,Mahone Bay,2003-Sep-24,2003,44.455333,-64.313167,Bob,Kraken,46,MHB20
1210,Mahone Bay,2003-Sep-24,2003,44.449128,-64.300711,Sue,Kraken,46,MHB21
1211,Mahone Bay,2003-Sep-24,2003,44.456557,-64.296947,Bob,Kraken,47,MHB22
1212,Mahone Bay,2003-Sep-24,2003,44.459128,-64.310711,Sue,Kraken,47,MHB21
1213,Mahone Bay,2003-Sep-24,2003,44.45239,-64.300043,Sue,Kraken,49,MHB10
1214,Mahone Bay,2003-Sep-24,2003,44.412674,-64.342965,Bob,Kraken,74,MHB02
1215,Mahone Bay,2003-Sep-24,2003,44.413382,-64.343129,Bob,Kraken,74,MHB01
1216,Mahone Bay,2003-Sep-24,2003,44.43239,-64.320043,Sue,Kraken,866,MHB10
1217,Mahone Bay,2003-Sep-24,2003,44.452186,-64.321961,Bob,Kraken,886,MHB09
1218,Mahone Bay,2003-Sep-24,2003,44.447122,-64.294652,Bob,Kraken,1194,MHB23
1219,Mahone Bay,2003-Sep-24,2003,44.459128,-64.320711,Sue,Kraken,1194,MHB21
1220,Mahone Bay,2006-Jun-22,2006,44.551599,-64.178924,Bob,Kraken,652,EMB17
1221,Mahone Bay,2006-Jun-22,2006,44.533082,-64.173048,Bob,Kraken,995,EMB19
1222,Mahone Bay,2007-Jun-13,2007,44.463944,-64.304121,Sue,Kraken,Not numbered,MHB42
1223,Mahone Bay,2007-Jun-13,2007,44.447944,-64.31679,Sue,Kraken,Not numbered,MHB41
1224,Mahone Bay,2007-Jun-13,2007,44.459447,-64.294816,Sue,Kraken,Not numbered,MHB40
1225,Mahone Bay,2009-Aug-26,2009,44.436888,-64.311964,Sue,Kraken,Not numbered,MHB14
1226,Mahone Bay,2009-Aug-26,2009,44.450906,-64.305107,Sue,Kraken,Not numbered,MHB19
1227,Mahone Bay,2009-Aug-27,2009,44.451862,-64.295699,Bob,Kraken,49,MHB47
1228,Mahone Bay,2009-Aug-27,2009,44.443069,-64.285745,Bob,Kraken,49,MHB46
1229,Mahone Bay,2009-Aug-27,2009,44.444217,-64.296293,Bob,Kraken,49,MHB11
1230,Mahone Bay,2009-Aug-27,2009,44.441872,-64.30556,Bob,Kraken,1067,MHB45
1231,Mahone Bay,2009-Aug-27,2009,44.432425,-64.284697,Bob,Kraken,1067,MHB44
1232,Mahone Bay,2009-Aug-27,2009,44.453091,-64.28577,Bob,Kraken,1067,MHB43
1233,Mahone Bay East,2005-Jul-05,2005,44.541398,-64.188797,Bob,Kraken,995,EMB17
1234,Mahone Bay East,2005-Jul-05,2005,44.533098,-64.172986,Bob,Kraken,995,EMB19
1235,Mahone Bay East,2005-Jul-05,2005,44.543066,-64.130614,Bob,Kraken,8317,EMB28
1236,Mahone Bay East,2005-Jul-05,2005,44.55361,-64.165987,Sue,Kraken,Not numbered,EMB18
1237,Mahone Bay East,2006-Jun-14,2006,44.546944,-64.275863,Bob,Kraken,846,EMB03
1238,Mahone Bay East,2006-Jun-14,2006,44.581034,-64.172361,Bob,Kraken,1244,EMB08
1239,Mahone Bay East,2006-Jun-14,2006,44.528081,-64.275802,Sue,Kraken,Not numbered,EMB05
1240,Mahone Bay East,2006-Jun-14,2006,44.53877,-64.264063,Sue,Kraken,Not numbered,EMB01
1241,Mahone Bay East,2006-Jun-14,2006,44.563001,-64.18781,Sue,Kraken,Not numbered,EMB10
1242,Marie Joseph,2004-Jul-13,2004,44.959757,-62.049031,Bob,Kraken,28,MJH17
1243,Marie Joseph,2004-Jul-13,2004,44.966922,-62.062458,Bob,Kraken,28,MJH19
1244,Marie Joseph,2004-Jul-13,2004,44.941679,-62.07652,Sue,Kraken,Not numbered,MJH15
1245,Marie Joseph,2004-Jul-13,2004,44.966513,-62.077372,Sue,Kraken,Not numbered,MJH01
1246,Marie Joseph,2004-Jul-13,2004,44.971838,-62.078385,Sue,Kraken,Not numbered,MJH20
1247,Marie Joseph,2004-Jul-14,2004,44.969145,-62.103028,Bob,Kraken,26,MJH06
1248,Marie Joseph,2004-Jul-14,2004,44.952141,-62.101977,Bob,Kraken,26,MJH05
1249,Marie Joseph,2004-Jul-14,2004,44.954893,-62.087623,Bob,Kraken,26,MJH04
1250,Marie Joseph,2004-Jul-14,2004,44.950543,-62.073405,Bob,Kraken,27,MJH13
1251,Marie Joseph,2004-Jul-14,2004,44.961872,-62.076749,Bob,Kraken,27,MJH12
1252,Marie Joseph,2004-Jul-14,2004,44.963351,-62.061278,Bob,Kraken,28,MJH18
1253,Marie Joseph,2004-Jul-14,2004,44.962764,-62.044896,Sue,Kraken,Not numbered,MJH16
1254,Marie Joseph,2004-Jul-14,2004,44.9653,-62.091756,Sue,Kraken,Not numbered,MJH10
1255,Marie Joseph,2004-Jul-14,2004,44.967645,-62.111828,Sue,Kraken,Not numbered,MJH08
1256,Marie Joseph,2004-Jul-14,2004,44.960806,-62.066096,Sue,Kraken,Not numbered,MJH02
1257,Marie Joseph,2005-Jul-14,2005,44.952614,-62.106901,Bob,Kraken,26,MJH35
1258,Marie Joseph,2005-Jul-14,2005,44.972681,-62.07646,Bob,Kraken,26,MJH33
1259,Marie Joseph,2005-Jul-14,2005,44.948169,-62.097782,Bob,Kraken,1308,MJH38
1260,Marie Joseph,2005-Jul-14,2005,44.968935,-62.102496,Bob,Kraken,1308,MJH39
1261,Marie Joseph,2005-Jul-14,2005,44.969896,-62.117029,Bob,Kraken,1308,MJH40
1262,Marie Joseph,2005-Jul-14,2005,44.96542,-62.09164,Sue,Kraken,Not numbered,MJH10
1263,Marie Joseph,2005-Jul-14,2005,44.949433,-62.093247,Sue,Kraken,Not numbered,MJH31
1264,Marie Joseph,2005-Jul-14,2005,44.963068,-62.103944,Sue,Kraken,Not numbered,MJH42
1265,Merigomish Harbour,2007-Sep-05,2007,45.659829,-62.401193,Bob,Kraken,1086,MGM02
1266,Merigomish Harbour,2007-Sep-05,2007,45.670656,-62.400359,Bob,Kraken,1086,MGM03
1267,Merigomish Harbour,2007-Sep-05,2007,45.668121,-62.399239,Sue,Kraken,Not numbered,MGM05
1268,Merigomish Harbour,2010-Oct-18,2010,45.63136667,-62.50426667,Bob,Kraken,1320,MGM10
1269,Merigomish Harbour,2010-Oct-18,2010,45.62155,-62.49445,Bob,Kraken,1320,MGM14
1270,Merigomish Harbour,2010-Oct-18,2010,45.62195,-62.49285,Bob,Kraken,1320,MGM11
1271,Merigomish Harbour,2010-Oct-18,2010,45.63241667,-62.51388333,Bob,Kraken,1320,MGM13
1272,Merigomish Harbour,2010-Oct-18,2010,45.63271667,-62.49333333,Bob,Kraken,1320,MGM12
1273,Merigomish Harbour,2010-Oct-18,2010,45.63436667,-62.51246667,Bob,Kraken,Not numbered,MGM15
